"go_id"	"go_name"	"link"	"count"	"observed"	"expected"	"R"	"pval"	"adjP"	"overlapGene"	"symbol"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"53"	"DEAF1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"860"	"WFIKKN1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"861"	"COL11A1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"1301"	"CTNNB1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"1499"	"DLX5"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"1749"	"DLX6"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"1750"	"DSPP"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"1834"	"EN1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"2019"	"FOXC2"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"2303"	"SULF1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"3221"	"ZNF385A"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"3223"	"TIPARP"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"3224"	"HOXC4"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"3225"	"HOXC6"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"3226"	"HOXC8"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"3227"	"HOXC9"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"4041"	"HOXC10"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"4208"	"HOXC11"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"4856"	"IFITM5"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"4982"	"LRP5"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"5744"	"MEF2C"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"5916"	"NOV"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"6424"	"TNFRSF11B"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"6659"	"INSIG2"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"6662"	"ACP2"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"8195"	"FGFRL1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"8312"	"SOX6"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"8600"	"MEPE"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"9742"	"PTHLH"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"10522"	"RARG"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"23213"	"SFRP4"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"25946"	"SOX4"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"25976"	"SOX9"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"51141"	"WNT5B"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"53834"	"MKKS"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"55553"	"AXIN1"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"56955"	"RUNX2"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"81029"	"TNFSF11"
"GO:0001501"	"skeletal system development"	"http://amigo.geneontology.org/amigo/term/GO:0001501"	481	41	13.5501291671792	3.0258014144477	2.75172107322419e-10	2.4817772359409e-06	"91461"	"RUNX1"
